system,workload,local_optima_ratio,quality,max_basin,min_basin,hamming_r
kanzi,ambivert,0.08584630350194553,-0.33345709467476914,1439,0,2
kanzi,artificl,0.10530155642023346,-0.234012736232331,341,0,2
kanzi,deepfield,0.14737354085603113,0.4205729575083536,631,0,2
kanzi,enwik8,0.08438715953307394,-0.3377502202628489,1210,0,2
kanzi,fannie_mae_500k,0.08584630350194553,-0.24665461274175576,1360,0,2
kanzi,large,0.08876459143968872,-0.29592303991879654,1045,0,2
kanzi,misc,0.0916828793774319,-0.2819957514564086,929,0,2
kanzi,silesia,0.08730544747081712,-0.29343172500771103,1095,0,2
kanzi,vmlinux,0.08900778210116732,0.2657284697068729,966,0,2
