system,workload,NoRes_0,NoRes_1,Downmix_0,Downmix_1,Freeformat_0,Freeformat_1,Stereo_0,Stereo_1,CRC_0,CRC_1,SwapBytes_0,SwapBytes_1,Resampling_44,Resampling_48,Resampling_22,Resampling_8,CBR_8,CBR_160,CBR_320,VBRRange_0,VBRRange_2,VBRRange_1,MPEGMode_1,MPEGMode_2,MPEGMode_3,MPEGMode_4
jump3r,beethoven,0.4312491269497586,0.41522676282951243,0.28386361897655005,0.312528390215199,0.4649709158608387,0.43602231941271263,0.25515695023231644,0.26250485512277266,0.27755869507981057,0.2186204687754376,0.15297210936093303,0.13210080038246547,0.4283417330920824,0.26560117426098784,0.19957504919539074,0.3069491473011638,0.3201656829700436,0.371307281460607,0.29664194476461603,0.24710531912408654,0.2644306360528242,0.3558796308903551,0.20372463204314037,0.21888577510007123,0.2920394172346712,0.19657149924768974
jump3r,dual-channel,0.36498072664248815,0.3947362253633702,0.26163664771972234,0.23600267307688433,0.29272657457542,0.050660949955046816,0.19534210980884767,0.1860836658392809,0.19581066742141162,0.20802114529060772,0.12903769985846833,0.10785283786840963,0.3365055022862425,0.16636102623139018,0.22529711801130897,0.2767825522097451,0.09221575771292026,0.21910807175643912,0.20338256604376218,0.1768773338024182,0.20337233252833659,0.29931543227811597,0.12269674079417259,0.15297994452720742,0.16083324241919725,0.2180850464075365
jump3r,helix,0.36287040166957846,0.372552694875018,0.259536405461454,0.24689939161429056,0.2896036538600576,0.16570603776151333,0.2135173320160217,0.20080008994241189,0.19540133388817058,0.19167385614870197,0.11840113870540651,0.14421856852794027,0.3939048387031382,0.1839072862466111,0.19112130527350848,0.2449321863084283,0.21568612259691625,0.24190715903665333,0.2558489994507128,0.2242125960051377,0.2167756620721367,0.3258199202015013,0.17568761790810244,0.18041178830749988,0.2129393353626156,0.18053126682001186
jump3r,single-channel,0.42038617397667266,0.47920014036073727,0.29796264289522945,0.2658143032859064,0.33714036269453795,0.32150158795191963,0.23701821807990578,0.22136499260676146,0.2016406310583515,0.16038238710232453,0.16777999093578355,0.12112116656500328,0.5024010783711954,0.250230411261609,0.22120617932208703,0.36741938982410993,0.2913660955054053,0.31890773816586526,0.23137502713140629,0.22383143117647378,0.23800078170541208,0.38227020475404605,0.20223661596209064,0.15003563206574408,0.25412414229796465,0.18941486392550336
jump3r,speech,0.4317330848493396,0.4080209430090397,0.30432923745183393,0.2998047889310661,0.3611736768151044,0.3069702807064267,0.25091931903859,0.25293114917419085,0.23660930573131353,0.18180720520800991,0.16070774846451105,0.13741163256461156,0.4090985431782856,0.3699099720042642,0.2841030600175031,0.2899018585880438,0.2738315728015816,0.21551375288586383,0.2822914940218988,0.25749591454439824,0.23359318865824896,0.30060137916344287,0.19359214823061854,0.20676889237836937,0.24500088161827896,0.22520656419695836
jump3r,sweep,0.4449645252321257,0.46454700872346283,0.3215895812688393,0.3077368283220157,0.420639135474589,0.2759347541282689,0.25196646165651,0.2726049770382422,0.2273405237246664,0.17404550358193696,0.16356692772535789,0.11589385365309529,0.29490994927645486,0.3181544122730975,0.17757947221673706,0.36968031646547017,0.2686646954888257,0.38398349215924776,0.2945303040504722,0.2592294364594082,0.3027552005029811,0.35383240502017377,0.18045443166391692,0.20168033140402386,0.22429663745738693,0.21689031849941126
