MDS_Dim1,MDS_Dim2,performance
0.3559255910325435,-0.7717245730208274,0.47
1.1758367648722654,-0.4188658250087359,0.61
1.0862232957271976,-0.8897180123352956,0.53
1.1517120424726055,-0.8565192364508124,0.5
0.5830385200027486,-0.6840555797126414,0.49
0.4777203213766807,-1.3875127125370548,0.53
1.3666386153439787,0.11896008862006843,0.59
0.2277805590733662,-0.5089057980744557,0.52
-0.6014629440113323,-1.0126518342215818,0.55
0.5196674518883727,-1.290346265938384,0.52
1.1053727295995566,-0.417528239113993,0.59
0.48856615617729365,-0.31659172171366096,0.53
0.4978404945725335,-0.9744537347285277,0.48
0.463047919149838,-1.1438364740475049,0.52
0.35592559103254295,-0.7717245730208265,0.49
1.070115694940443,-0.293560512175927,0.63
0.9605098205307564,-0.8138546324863644,0.5
1.6050868926671151,0.1180647559295867,0.56
0.4809521218041439,-0.5816761940863591,0.49
0.6892971647766851,-0.41460533526937277,0.51
0.4586190844018302,-0.8707864395539812,0.45
0.5538446202610984,-1.289838977827985,0.49
1.2134369306190436,-1.0639433473945366,0.54
0.3466567240068699,-1.4594805362868295,0.53
-0.6645295858976121,1.56607881094037,0.58
-0.563559531747924,1.4727266601920008,0.59
-0.7179924508344375,1.6018119722617186,0.61
-0.40496160923223457,1.6190907663185246,0.59
-0.40496160923939,1.6190907663174805,0.62
-0.5635597326541228,1.4727266226801665,0.62
-0.48715922197264794,1.7079776057955651,0.66
-1.6923684064039732,-0.1782031626662487,0.55
0.09301643049495276,1.5717095048225733,0.59
0.6015305914760436,1.3862607627514127,0.63
-0.7077918818921604,1.540597118804912,0.6
-0.7077918865521688,1.5405971173512776,0.55
-0.7180701341318845,1.6017777389757015,0.58
-0.6645203297226331,1.566082021868705,0.56
-0.4409867047800558,1.7272311873426636,0.59
-0.48715910192412115,1.707977627111748,0.62
-0.4547175191109381,1.4719709261926457,0.6
-0.6645199451600914,1.5660821552724822,0.55
-1.5982434341062604,-0.16612128619697367,0.54
-0.5635594838349043,1.4727266691380012,0.64
-1.4534884494508578,-0.4150439426500005,0.54
-0.4409866941404322,1.7272311893222903,0.62
-0.44098667530685876,1.7272311928265043,0.62
-0.3783700990106114,1.6054447525141542,0.69
-0.52444930116359,1.4646988343280802,0.65
1.14986806373951,-0.42676828219941554,0.59
1.2376461731057442,-1.116171242341422,0.59
0.5196674518790746,-1.2903462659431812,0.52
1.1817138524245077,-0.6390756807614826,0.51
1.030674018090272,-1.0474152586408234,0.59
1.2132095110902237,-0.8815503603989663,0.54
1.0833476080323428,0.20288862593574963,0.57
0.17730108158632157,-0.5796094487027871,0.5
-0.6313385750815783,-1.365869174308687,0.6
0.46304791914990107,-1.143836474047496,0.48
0.9714232719743814,-0.5998476712338137,0.57
0.9844439177953564,-0.3717501557637894,0.57
0.497840494572667,-0.9744537347284337,0.52
1.1053727295995577,-0.417528239113993,0.55
0.9416645282672694,-0.8869941908311921,0.52
0.4171099728400323,-0.4342730275721188,0.53
0.9605098205307556,-0.813854632486365,0.51
1.6050868938475569,0.11806473082467173,0.58
0.5830385200027463,-0.6840555797126497,0.5
0.7397023514067634,-0.3667288052320312,0.54
0.40480687223029704,-0.5333954755341292,0.48
0.5372064338424681,-0.7061414118209658,0.53
1.1817138524245083,-0.6390756807614816,0.53
1.218298472662666,-1.26321528438385,0.53
0.838413158813506,-0.7924312671689551,0.54
0.9416645282650926,-0.8869941908325155,0.52
1.0545234896906874,-0.6123409419212091,0.53
1.1062774084580422,-1.0621438416508953,0.58
1.1797310329885469,0.20856675382198234,0.55
0.2717567455020058,-0.05787765056001096,0.55
-0.7000279084503213,-1.033682342757739,0.55
0.4715629572319833,-1.2117805428774384,0.58
0.9038667262766783,-1.0404270770747859,0.55
0.4172814831278655,-1.2112350262975913,0.52
0.38761140002126837,-0.8941138840745552,0.47
0.36560144302874487,-1.0774680991142882,0.52
0.9604747064530166,-1.1370868411049944,0.53
0.9844439177953578,-0.3717501557637893,0.59
1.091538594915236,0.44014435321615425,0.55
0.8643438556277493,-0.5687075998046026,0.58
0.5678555166069855,-0.365396280461189,0.51
0.4223753689206265,-0.6409579228221046,0.53
0.8889523771740032,-1.28999942944101,0.57
0.4978404945726557,-0.9744537347284404,0.49
0.5149727467536499,-1.387166686787854,0.53
0.9605098205307554,-0.8138546324863625,0.56
1.2376456686296213,-1.116171778127551,0.58
1.506900347733675,-0.04146599322857227,0.64
1.3079546605084118,-0.7993010062552538,0.5
-0.5809071056539593,-0.9050200764659806,0.54
0.4849476045432583,-1.1841240347124136,0.48
0.48095212180414265,-0.5816761940863597,0.5
0.3878714599405959,-0.5456923754237848,0.53
0.36871706916483526,-0.7589405936717379,0.55
1.1364115738649205,-1.192339242319734,0.54
0.3656014430287451,-1.0774680991142882,0.54
0.2642154837101103,-0.8628762829050293,0.53
