system,workload,OPTIMIZE_IN_SELECT_1,OPTIMIZE_IN_SELECT_0,OPTIMIZE_INSERT_FROM_SELECT_1,OPTIMIZE_INSERT_FROM_SELECT_0,OPTIMIZE_TWO_EQUALS_1,OPTIMIZE_TWO_EQUALS_0,OPTIMIZE_IN_LIST_1,OPTIMIZE_IN_LIST_0,OPTIMIZE_EVALUATABLE_SUBQUERIES_1,OPTIMIZE_EVALUATABLE_SUBQUERIES_0,PAGE_STORE_TRIM_0,PAGE_STORE_TRIM_1,RECOMPILE_ALWAYS_1,RECOMPILE_ALWAYS_0,COMPRESS_1,COMPRESS_0,IGNORE_CATALOGS_1,IGNORE_CATALOGS_0,OPTIMIZE_OR_1,OPTIMIZE_OR_0,PAGE_STORE_INTERNAL_COUNT_0,PAGE_STORE_INTERNAL_COUNT_1,REUSE_SPACE_1,REUSE_SPACE_0,DROP_RESTRICT_1,DROP_RESTRICT_0,DEFRAG_ALWAYS_1,DEFRAG_ALWAYS_0,OPTIMIZE_DISTINCT_1,OPTIMIZE_DISTINCT_0,MVSTORE_1,MVSTORE_0
h2,smallbank-1,0.7741382290692549,0.7050289348299082,0.8281752514633357,0.608379587981456,0.8372079273456767,0.8652566035974906,0.8025651173289242,0.7688087644406509,0.7612902578626928,0.8122211001848788,0.0010989529093933122,0.0038989087837901434,-1.9063717819356398e-05,0.09062039391932848,0.5546393885451827,0.6725147925361601,0.5440362194955704,0.6520638868013932,0.8331746840667786,0.8320884283012896,-0.0036388551679232936,-0.013366048159560221,0.7563570150426899,0.7764263720347906,0.8099793160920205,0.7505074237208605,0.7124690211520867,0.8764687752514545,0.7301023289138278,0.5193181663209201,0.6319219512732869,0.2421497304289161
h2,smallbank-10,0.7879717912774383,0.7539580044807911,0.8140200906121121,0.777255947303427,0.7026336520180512,0.7064901522636554,0.8730866107748225,0.8701692170293683,0.8184446773604557,0.8818052341091316,0.031143525250239418,0.059261698937117226,0.1611278205953354,0.23008056670803406,0.7874881316601591,0.7997347669982213,0.8579522625264053,0.8114454250161174,0.8455401149671165,0.8840010527562802,0.0010677604271194189,-0.010669351989375749,0.7717401344976588,0.849788522811367,0.8002997338705653,0.8241776786312395,0.8781746732337772,0.8851726993261936,0.8928214889940607,0.8770811065902929,0.5989217352875154,0.32185856127799645
h2,tpcc-2,0.8410730932878582,0.5002280031333615,0.7863147769510873,0.746958723533667,0.85164237333006,0.8745702936280036,0.8142128125886963,0.8436753669384386,0.7905917403269024,0.7443894836947533,0.007694551838995251,0.0011917175156833481,0.1077676383403524,0.23645410069139547,0.659085488410201,0.6194723164809448,0.6252097206728998,0.6559343395782654,0.8419414772869671,0.8161476463843372,0.011364674730354999,0.0002899811064162462,0.8179813565885619,0.7626914542735794,0.5839806923047749,0.6417031615462777,0.8431281756409591,0.880753219051079,0.808434599577161,0.5855256339397108,0.5338779275863959,0.3086461243547936
h2,tpcc-8,0.10982903891100461,0.2563893760207472,0.1892191875298158,0.11158608744645121,0.028132425735511973,0.3186153358105122,0.21654551742444925,0.29688457589579914,0.05238020136767385,0.060991550831192856,0.020707577694622933,0.005635402700724979,-0.004521346907928123,0.018055637544167533,0.1458242281294843,0.17659532128461958,0.12054117335145872,0.23264092653786714,0.216113880787766,0.15315088805755375,-0.008259566419437495,-0.008757946581217091,0.044515520292794986,0.22088556935954617,0.06435437447749377,0.23170098000345113,0.06802897665780365,0.16929073199536357,0.07464533763614531,0.04552683147907317,-0.023665109160538166,0.29945386729818374
h2,voter-16,0.7819079846210683,0.6555201079530886,0.8433688234306527,0.8138161835186953,0.7264533071693955,0.9389030364994062,0.8924400805865739,0.8723922403581926,0.7968519396915039,0.8203196333969693,0.03597826186111393,0.0331384124621417,0.18814801075509632,0.18132444634976752,0.882866571745865,0.7785360130334118,0.8212483472056348,0.7538298789668497,0.8573617015439695,0.8596463004443737,0.01545867854874891,0.07176232556125912,0.896185512910119,0.8237071371566613,0.8435367256203444,0.808275251805557,0.8707512235072075,0.8790122074981298,0.9204913347646851,0.904230011944102,0.5902179577495039,0.5852352496628815
h2,voter-2,0.7978342377256039,0.8943608746256968,0.7824812470219776,0.8377642341023023,0.646215590219165,0.9438777643537909,0.9005161944511187,0.8895364628705437,0.8892888568100982,0.8946982208596175,0.03801062926950994,0.02925382786541342,0.13933939994102676,0.20715634312867795,0.8872050738422417,0.7475136784035975,0.6663404899107471,0.834018293258609,0.860967737337117,0.867362344015369,0.1413526646961511,0.12862109048627843,0.8724149730035863,0.8749694812230858,0.8195582781285485,0.8702036316173183,0.885072165258782,0.9615738987424831,0.9358517028200125,0.5731967989449845,0.6941757277947924,0.4755855443597028
h2,ycsb-2400,0.43370223747115594,0.7513904373352607,0.520736134291342,0.6638728503812015,0.7085031261675788,0.7243191480054417,0.5953046991928559,0.582804570109797,0.5994282431274263,0.7070487479449051,0.01659255435986132,0.005621691336431425,0.1088327015141843,0.17917098528088923,0.12863122132405863,0.7487883690034575,0.35869689705824853,0.5628603213190393,0.6649342721383225,0.7977283147820229,-0.008638641771566903,0.19476809807208223,0.6723750972833326,0.7035860766325692,0.5238111996463738,0.5253200548328457,0.2886675122163651,0.7944993758959463,0.2545750794454686,0.379010346926514,0.4558607409417312,0.25511195078285753
h2,ycsb-600,0.6319777058192639,0.604356053182421,0.534900266999267,0.5763026044125718,0.3941652905210836,0.6244978229170609,0.5963165584504512,0.588067616610661,0.398797564398639,0.7206064700189349,0.026218898045544763,0.023481564508436182,0.25252668463260197,0.07086484093882174,0.42986464533760543,0.6611330203335191,0.4612062213564704,0.5456673688775796,0.688317451017988,0.6930484296460296,0.09645064699038206,0.01111870130570156,0.5794697338021526,0.6127397778682924,0.310012675761433,0.513854725086283,0.3524239878336039,0.7071303558617291,0.6252818325222033,0.1712474216375993,0.549546205102679,0.44995501616962574
